distance,mass,airframe,operator,time_slot,wind,route,altitude,landing_zone,on_time
18.79,1.82,SkyLift,Fast,Morning,S_3.6_0.1,"[1, 0, 0, 1, 1, 0]","[18, 13, 10, 14, 20, 22, 21, 13]",LZ1,1
18.87,2.98,SkyLift,Balanced,Morning,N_4.2_2.6,"[-1, -1, 1, 0, 1, -1, 1, 0]","[19, 16, 19, 17, 12, 19, 13]",LZ1,1
4.32,0.79,SkyLift,Fast,Morning,S_8.0_2.7,"[0, -1, 0, -1, -1]","[11, 24, 19, 23, 16]",LZ2,1
17.62,1.11,NanoFly,Balanced,Evening,S_0.3_0.2,"[1, 0, -1, 0, 0, 1, -1, 0]","[10, 12, 22, 14, 24, 12]",LZ1,1
15.01,1.31,FalconX,Balanced,Afternoon,E_5.6_3.3,"[-1, 1, -1, -1, -1, 1, 0, 0, -1]","[24, 12, 15, 10, 24, 14]",LZ1,1
5.8,3.34,NanoFly,Balanced,Evening,S_2.0_0.6,"[0, 1, 0, 0, 0, 1, 1, 0, 1]","[14, 15, 17, 22, 12, 11, 10]",LZ2,1
2.28,3.27,AeroX,Balanced,Morning,S_5.7_2.5,"[1, 1, 0, -1, -1, 1, -1, 1, 0]","[14, 21, 19, 18, 24, 22, 19, 15, 18]",LZ2,1
6.09,2.98,AeroX,Cautious,Morning,N_6.5_0.8,"[-1, -1, -1, -1, 0]","[18, 13, 24, 21, 24, 21]",LZ2,1
18.33,1.63,SkyLift,Cautious,Morning,S_0.3_0.2,"[1, 0, 0, 0, 1, 0, -1]","[20, 21, 17, 18, 20]",LZ1,1
13.03,2.17,SkyLift,Cautious,Evening,E_0.7_1.1,"[1, -1, 0, 0, -1, 0, -1, 0, 1]","[13, 22, 20, 10, 20, 24, 11, 21, 20]",LZ1,1
14.7,0.94,SkyLift,Cautious,Evening,N_0.9_2.3,"[1, 1, -1, 0, -1, 0]","[15, 12, 20, 21, 11, 18, 11, 17, 13]",LZ1,1
5.89,1.52,NanoFly,Cautious,Evening,W_8.5_3.7,"[0, -1, -1, 1, 1, -1, 1, 1]","[23, 12, 15, 18, 23, 12]",LZ2,1
14.67,4.54,FalconX,Fast,Morning,S_9.3_1.3,"[-1, -1, -1, -1, -1, 1, 0, 0]","[10, 24, 15, 11, 15]",LZ1,1
1.53,4.91,NanoFly,Cautious,Evening,S_4.4_3.4,"[1, -1, 1, -1, 1, 1]","[16, 22, 11, 15, 23, 24, 24, 17]",LZ1,1
8.13,3.41,AeroX,Fast,Afternoon,S_8.7_4.3,"[1, 1, 1, 1, 1, 1]","[24, 21, 20, 13, 21, 19, 21, 16, 15]",LZ3,1
12.91,4.63,SkyLift,Fast,Afternoon,W_4.8_1.3,"[1, -1, -1, 1, 1, 0, 0, -1, 0]","[16, 19, 17, 23, 12, 24, 22, 11]",LZ3,1
3.78,3.39,SkyLift,Balanced,Afternoon,N_4.0_2.6,"[0, 0, 0, 1, 0, -1]","[11, 17, 23, 14, 10, 22, 12, 21]",LZ1,1
16.64,0.65,NanoFly,Balanced,Evening,N_5.3_2.0,"[0, 0, -1, 1, -1, -1]","[24, 11, 18, 10, 22, 16, 10, 15, 20]",LZ1,1
5.47,4.99,AeroX,Balanced,Morning,S_7.9_0.1,"[-1, -1, 0, 1, 1, -1, 1]","[14, 21, 19, 21, 17, 11, 23, 24, 16]",LZ1,1
13.39,0.95,FalconX,Cautious,Morning,W_2.2_2.0,"[1, 0, -1, 1, -1, 1, 1]","[13, 23, 23, 11, 20, 24]",LZ1,1
8.7,3.57,SkyLift,Fast,Morning,E_3.0_1.9,"[0, 1, 0, 0, 0, 1, -1]","[17, 11, 18, 23, 13, 17, 16, 22]",LZ4,1
12.32,1.64,SkyLift,Cautious,Morning,W_8.5_3.1,"[-1, 0, 0, -1, -1, 0, 1, -1]","[18, 14, 10, 10, 17, 19, 20, 17, 18]",LZ4,1
3.04,2.26,AeroX,Balanced,Morning,S_9.2_4.3,"[1, 1, -1, -1, 1, 1, 0, -1, -1]","[24, 24, 15, 21, 19]",LZ1,1
1.32,3.41,SkyLift,Balanced,Evening,W_1.2_3.4,"[0, 1, 1, 1, 0]","[17, 12, 17, 12, 23]",LZ4,1
18.28,2.46,FalconX,Fast,Afternoon,N_7.0_1.8,"[1, 0, 0, 1, 1, 0, -1, 0]","[11, 21, 22, 11, 23, 13, 17, 24]",LZ1,0
6.12,1.63,NanoFly,Fast,Evening,N_0.1_2.2,"[-1, 1, 0, 0, -1]","[16, 10, 22, 19, 19, 22]",LZ4,1
16.57,2.01,AeroX,Balanced,Morning,N_2.5_4.4,"[1, 0, 1, 0, 1, -1]","[20, 22, 14, 21, 18]",LZ2,0
19.99,2.04,SkyLift,Cautious,Evening,E_0.7_3.2,"[-1, -1, 0, 0, -1, 1]","[17, 15, 10, 21, 22]",LZ2,1
5.02,4.82,SkyLift,Cautious,Evening,W_5.2_1.9,"[1, 1, 1, 0, 0, -1]","[18, 18, 12, 10, 19]",LZ3,1
6.04,4.09,FalconX,Fast,Evening,S_3.4_3.0,"[0, 0, -1, 1, 0, 1, 0, 0]","[15, 17, 12, 18, 21, 22, 21]",LZ1,1
13.59,2.56,NanoFly,Balanced,Morning,S_1.4_3.2,"[-1, -1, 1, 0, 0, 0]","[17, 14, 24, 12, 24, 20, 13, 22]",LZ1,1
19.34,1.4,FalconX,Cautious,Morning,N_0.0_2.4,"[1, 1, 0, 0, 0]","[10, 19, 19, 17, 14, 20, 24]",LZ1,1
18.4,4.15,NanoFly,Fast,Morning,S_3.9_4.3,"[1, 0, -1, 0, 0, 1]","[15, 16, 18, 24, 13, 15, 21, 19]",LZ3,1
10.55,1.21,FalconX,Fast,Evening,E_2.9_4.1,"[1, -1, 0, -1, -1, -1]","[19, 14, 19, 21, 22, 13, 14, 11, 17]",LZ4,1
16.11,1.45,NanoFly,Fast,Evening,W_0.5_2.6,"[0, 1, 0, 1, 0, 0, 1]","[19, 22, 20, 18, 22, 17]",LZ4,1
3.58,2.15,SkyLift,Cautious,Afternoon,E_8.5_4.8,"[0, -1, -1, 0, -1, 0, -1]","[12, 16, 15, 11, 13, 10, 12, 21, 13]",LZ4,1
19.57,4.46,SkyLift,Fast,Afternoon,W_4.1_4.8,"[-1, 0, -1, 0, -1, 0, -1, -1, 1]","[24, 18, 10, 18, 16, 15, 12, 12, 22]",LZ3,0
19.32,1.09,SkyLift,Cautious,Morning,W_7.7_4.8,"[0, 0, 0, 0, 1, 0, 0]","[24, 21, 19, 14, 11]",LZ3,1
4.11,1.05,AeroX,Fast,Afternoon,W_4.2_1.1,"[0, 1, 0, -1, -1, 0, 1, -1, -1]","[14, 10, 12, 14, 16, 13]",LZ4,1
6.69,2.72,NanoFly,Cautious,Morning,S_0.7_0.5,"[-1, 0, 0, -1, 1, -1, 1]","[24, 17, 14, 14, 23, 23, 19, 20]",LZ2,1
2.9,1.74,AeroX,Balanced,Morning,S_3.9_3.1,"[0, 1, 0, -1, 1]","[21, 17, 24, 23, 12]",LZ2,1
6.16,3.06,NanoFly,Cautious,Evening,S_8.9_3.6,"[-1, -1, -1, 1, 0, -1, -1, 1, 1]","[20, 18, 14, 22, 24, 14]",LZ1,1
16.5,2.53,SkyLift,Balanced,Afternoon,S_0.1_1.5,"[0, -1, 1, -1, 1, -1, 0, -1, 1]","[16, 16, 10, 16, 16, 24]",LZ2,1
8.19,2.46,AeroX,Fast,Morning,S_9.0_2.7,"[1, -1, 1, -1, 1, 0, 1]","[21, 19, 10, 13, 22, 16, 24]",LZ1,1
2.68,1.0,AeroX,Cautious,Morning,S_6.6_3.2,"[-1, 0, 1, 1, 1, -1, 1]","[17, 12, 11, 18, 23]",LZ2,1
7.5,1.13,FalconX,Fast,Afternoon,N_10.0_2.3,"[0, 1, 1, 0, 0, 0]","[15, 24, 11, 21, 14, 21, 22, 16, 12]",LZ2,1
19.65,4.19,NanoFly,Balanced,Afternoon,N_9.2_2.7,"[1, -1, 1, 0, 1, -1]","[24, 10, 21, 21, 13, 12]",LZ1,0
12.96,4.49,FalconX,Fast,Afternoon,N_8.7_0.4,"[-1, 1, 1, -1, 0, 0]","[16, 15, 20, 14, 16, 16, 15]",LZ4,1
8.91,1.56,AeroX,Fast,Afternoon,E_0.4_5.0,"[1, 0, 1, 1, -1]","[17, 23, 23, 19, 19, 17, 17]",LZ3,1
4.16,1.01,AeroX,Fast,Afternoon,E_2.8_1.9,"[1, 1, 1, 0, 1, 0, 0, -1]","[16, 21, 12, 16, 12, 12, 13, 11, 21]",LZ2,1
19.74,0.74,SkyLift,Balanced,Afternoon,E_3.7_1.0,"[1, 1, 0, -1, -1, -1, 1, -1, -1]","[16, 21, 14, 17, 13, 23]",LZ2,0
16.6,3.24,FalconX,Balanced,Afternoon,W_7.0_2.4,"[-1, 0, 1, -1, -1, 1, 0, -1, 0]","[21, 12, 11, 24, 13]",LZ4,1
6.35,3.72,FalconX,Cautious,Morning,W_6.5_1.6,"[-1, 0, -1, -1, 1, 1, -1, 0, -1]","[18, 23, 18, 10, 21, 20]",LZ4,1
2.33,2.18,FalconX,Cautious,Evening,E_1.7_2.0,"[1, -1, 0, 1, 1]","[12, 16, 15, 23, 17]",LZ3,1
2.08,3.56,NanoFly,Cautious,Morning,N_7.4_2.8,"[-1, 0, 0, -1, 1, 1, 0, 0]","[24, 13, 10, 10, 16, 19, 21]",LZ1,1
3.29,3.71,AeroX,Cautious,Morning,S_1.6_1.4,"[-1, 1, -1, 0, 0]","[15, 18, 13, 11, 11, 20, 24]",LZ3,1
12.03,4.71,FalconX,Fast,Evening,S_4.6_3.3,"[1, 0, -1, 1, 0, -1, 1]","[18, 16, 18, 11, 18, 15, 13]",LZ3,1
18.65,0.79,SkyLift,Balanced,Evening,S_5.8_2.2,"[-1, 1, -1, 0, 1, 0, -1, 1, -1]","[11, 18, 17, 15, 16, 21, 16]",LZ3,1
10.44,1.37,AeroX,Balanced,Evening,W_8.7_0.4,"[-1, 1, 0, -1, 1, 0, -1, 0, 0]","[22, 20, 11, 11, 19]",LZ4,1
17.02,0.81,SkyLift,Fast,Afternoon,E_6.3_4.4,"[0, 1, 1, 1, 0, 1]","[13, 22, 12, 20, 24, 10]",LZ1,1
9.47,4.41,AeroX,Cautious,Afternoon,N_9.5_2.4,"[-1, 1, 0, 1, 1, 0, 1, 1, -1]","[19, 10, 10, 11, 15]",LZ1,1
14.46,4.07,SkyLift,Balanced,Afternoon,S_9.9_4.6,"[1, 1, 0, 1, 1]","[15, 10, 20, 12, 18, 24]",LZ4,0
14.91,3.09,FalconX,Fast,Morning,E_5.1_1.9,"[-1, 1, 1, -1, 1]","[23, 23, 14, 12, 18, 15, 19, 22]",LZ3,1
4.31,0.88,FalconX,Fast,Evening,E_0.5_2.7,"[1, -1, -1, 1, 1]","[21, 14, 18, 13, 13, 22, 12]",LZ1,1
7.86,1.73,SkyLift,Cautious,Evening,W_0.3_4.4,"[1, 1, -1, 0, 0, 0]","[18, 17, 19, 18, 23, 21]",LZ4,1
13.11,1.84,NanoFly,Cautious,Morning,W_8.6_2.3,"[-1, -1, 0, -1, 1, 0, -1]","[10, 24, 21, 16, 14, 14, 23, 19]",LZ4,1
2.34,3.02,SkyLift,Balanced,Afternoon,W_5.0_3.2,"[0, 0, 1, -1, -1, 1, 1]","[12, 11, 24, 11, 14, 24, 18]",LZ2,1
7.87,1.66,AeroX,Balanced,Evening,W_3.7_1.2,"[-1, -1, 1, -1, 1, 0, -1]","[17, 12, 20, 19, 14, 11, 14, 17, 16]",LZ3,1
11.16,0.83,SkyLift,Cautious,Morning,E_2.8_1.2,"[-1, 1, 1, 0, -1, 1, 1, 1, 1]","[14, 13, 24, 24, 15, 22, 16, 10]",LZ1,1
19.93,3.79,SkyLift,Balanced,Afternoon,W_2.8_2.7,"[1, -1, 1, 0, 0, 0, 0, 1]","[11, 24, 10, 16, 20, 21, 11]",LZ2,1
10.02,1.85,AeroX,Cautious,Morning,S_0.7_3.1,"[-1, 0, -1, -1, -1, 0, -1]","[19, 10, 15, 16, 20, 11, 13]",LZ1,1
16.51,2.54,FalconX,Fast,Afternoon,N_3.0_3.3,"[-1, 1, -1, 0, 1, 0, 1, 0, -1]","[22, 14, 24, 19, 24, 24, 13, 20]",LZ3,1
9.21,1.07,AeroX,Fast,Morning,W_6.4_3.8,"[1, 1, 1, 0, 1, -1, -1]","[18, 14, 13, 18, 19, 22, 21]",LZ2,1
16.13,4.11,SkyLift,Fast,Afternoon,S_3.9_4.6,"[1, -1, -1, 0, 0, 1, -1]","[17, 19, 21, 18, 14, 18, 24, 23]",LZ3,0
12.31,3.04,AeroX,Balanced,Morning,N_9.5_1.2,"[0, 1, 0, 1, 0, 1, 0, 0]","[13, 17, 24, 13, 13, 19, 20]",LZ1,1
17.85,4.56,SkyLift,Cautious,Morning,W_6.7_3.1,"[0, 1, -1, 0, 1]","[10, 13, 11, 10, 21, 15, 20]",LZ4,0
8.81,2.73,FalconX,Fast,Morning,W_8.6_2.2,"[0, 0, 1, -1, -1]","[13, 15, 12, 13, 12, 10, 22, 12]",LZ4,1
12.48,4.74,SkyLift,Fast,Morning,N_1.1_0.4,"[-1, 0, 1, -1, 0]","[11, 18, 20, 13, 17]",LZ2,1
12.97,4.51,SkyLift,Balanced,Evening,S_4.5_2.3,"[0, -1, 0, -1, 1]","[10, 16, 23, 18, 19, 24, 14]",LZ4,1
8.93,3.09,FalconX,Balanced,Evening,S_0.4_4.0,"[0, 1, -1, 1, 1, 0, -1]","[18, 17, 12, 19, 19]",LZ1,1
3.74,4.7,AeroX,Fast,Evening,E_9.0_0.4,"[1, -1, -1, 0, 0, -1]","[10, 10, 23, 15, 22, 12, 10, 14]",LZ2,1
2.78,1.95,NanoFly,Balanced,Evening,E_1.5_3.0,"[0, -1, -1, -1, 0, 0, -1, 0]","[12, 10, 24, 18, 15, 12]",LZ4,1
1.32,2.15,NanoFly,Balanced,Morning,W_8.1_2.1,"[1, 0, 1, 0, 1, 0, 0]","[11, 14, 13, 10, 13, 20, 15, 15, 10]",LZ4,1
17.6,0.7,SkyLift,Balanced,Evening,S_9.2_3.3,"[0, 0, -1, 0, 0]","[12, 21, 14, 21, 17]",LZ1,0
5.49,3.15,SkyLift,Balanced,Evening,S_4.4_4.1,"[-1, -1, 1, 0, 1, -1]","[21, 15, 22, 16, 11, 17]",LZ1,1
5.02,3.75,FalconX,Cautious,Morning,W_3.9_2.7,"[-1, 1, -1, 0, -1]","[18, 23, 19, 11, 11, 23, 17]",LZ3,1
14.98,3.98,AeroX,Balanced,Evening,N_6.0_1.5,"[-1, 0, 1, -1, -1]","[17, 14, 19, 20, 14]",LZ1,1
7.08,1.17,NanoFly,Balanced,Evening,N_7.4_0.5,"[1, 1, 0, 1, 1, 0, 1, 1]","[10, 23, 12, 24, 16, 13, 13]",LZ2,1
10.61,2.5,NanoFly,Cautious,Afternoon,E_6.5_1.4,"[1, -1, 1, 1, 1]","[15, 22, 24, 18, 14]",LZ2,1
4.09,1.3,FalconX,Balanced,Evening,W_0.0_1.8,"[-1, -1, 1, -1, 1]","[21, 21, 24, 11, 21, 17, 20, 10]",LZ2,1
19.24,3.48,FalconX,Balanced,Afternoon,N_7.9_3.2,"[0, -1, 1, 1, 0, 1, 0, -1]","[15, 13, 15, 10, 19, 13, 18, 14, 21]",LZ3,1
17.18,1.21,NanoFly,Fast,Evening,W_1.5_1.9,"[-1, 1, 1, -1, 1, 0, -1]","[23, 21, 24, 10, 19, 21, 16]",LZ1,1
17.41,4.57,AeroX,Fast,Morning,S_4.5_2.0,"[-1, -1, -1, -1, 0, -1, 1, 0]","[19, 20, 16, 19, 16, 13, 10]",LZ3,1
8.73,1.54,AeroX,Fast,Evening,N_2.8_1.5,"[-1, 0, 1, -1, 0, -1]","[11, 17, 22, 24, 16, 17]",LZ3,1
15.48,1.81,AeroX,Cautious,Morning,N_9.3_1.8,"[1, 0, 1, 0, 0]","[15, 13, 20, 23, 18, 16, 16, 18]",LZ1,0
3.73,4.33,SkyLift,Balanced,Evening,N_5.0_1.3,"[-1, 1, 1, 0, -1]","[22, 18, 12, 21, 14, 16, 17, 15]",LZ2,1
1.16,2.56,AeroX,Cautious,Evening,S_5.2_3.7,"[1, 0, -1, 1, -1, 1]","[22, 19, 17, 22, 11]",LZ1,1
1.38,0.61,SkyLift,Cautious,Morning,E_0.8_4.9,"[-1, 0, 1, -1, -1]","[10, 11, 19, 13, 10, 18, 19]",LZ4,1
12.15,2.73,SkyLift,Balanced,Morning,W_9.0_3.7,"[1, -1, 0, 0, 1, 0, 0, 1]","[13, 11, 17, 12, 13, 23]",LZ3,0
9.65,0.88,FalconX,Balanced,Morning,N_2.4_0.4,"[-1, 0, 0, 0, 0]","[11, 22, 17, 11, 19, 19, 20, 24]",LZ2,1
10.84,4.93,SkyLift,Fast,Morning,S_4.1_3.2,"[-1, -1, 1, 1, -1, 1, 0]","[22, 13, 20, 10, 10, 20, 16, 19, 10]",LZ2,1
1.14,3.15,SkyLift,Balanced,Afternoon,N_9.9_3.5,"[-1, 0, 0, 0, -1, 0, 0, -1]","[12, 11, 12, 15, 13, 17]",LZ4,1
9.03,1.65,FalconX,Cautious,Afternoon,W_1.1_3.9,"[0, 1, 0, -1, -1, 1]","[11, 16, 23, 13, 16]",LZ3,1
14.64,3.04,AeroX,Fast,Morning,W_7.2_3.8,"[1, -1, 1, 1, -1, 1, 1, 0, 1]","[17, 17, 20, 20, 20]",LZ2,1
9.41,0.85,AeroX,Cautious,Afternoon,N_2.6_2.5,"[-1, 0, -1, 0, 1]","[21, 20, 22, 13, 20]",LZ3,1
14.91,4.1,NanoFly,Balanced,Evening,S_4.2_1.3,"[0, 0, 1, -1, 1, -1, 0, 1]","[17, 12, 10, 23, 22, 11, 12, 18]",LZ1,0
5.43,4.66,NanoFly,Fast,Evening,N_4.2_0.6,"[1, -1, 1, 1, -1, 0]","[12, 11, 16, 14, 16, 11, 14, 19]",LZ2,1
16.45,4.43,SkyLift,Balanced,Evening,S_9.3_0.0,"[0, -1, 0, 0, -1, 1, 0]","[14, 20, 15, 15, 13, 13, 17, 15]",LZ4,0
12.18,2.04,NanoFly,Fast,Afternoon,E_0.1_0.0,"[1, 0, 1, 0, 1, 1, 0, -1, 0]","[21, 20, 23, 16, 22]",LZ1,1
5.0,1.97,FalconX,Fast,Afternoon,N_3.7_4.7,"[1, 0, 1, -1, 0, -1, 1]","[19, 18, 17, 11, 18, 18]",LZ3,1
5.5,0.66,NanoFly,Fast,Evening,S_8.5_3.0,"[-1, 0, 0, -1, -1, 0, 0]","[21, 21, 18, 22, 19, 17, 11, 22]",LZ1,1
12.93,3.43,NanoFly,Balanced,Morning,N_9.1_2.9,"[0, -1, 0, 1, -1, -1, 1]","[17, 19, 17, 11, 20, 13, 11, 22]",LZ4,0
16.77,2.91,SkyLift,Fast,Evening,W_3.1_1.9,"[-1, -1, -1, 1, 1, -1, 0]","[22, 10, 13, 22, 12]",LZ4,1
8.9,2.57,FalconX,Fast,Afternoon,W_2.4_4.0,"[-1, -1, 1, -1, -1]","[23, 15, 20, 22, 15, 18]",LZ4,1
5.91,4.58,NanoFly,Balanced,Evening,N_4.6_1.1,"[1, 0, 0, 1, 1]","[20, 23, 10, 23, 19, 13, 16]",LZ2,1
17.47,1.26,AeroX,Cautious,Evening,N_7.5_3.7,"[-1, 0, 0, -1, 1, 1, 1, 0, 0]","[13, 12, 19, 12, 14, 15, 15, 15, 14]",LZ4,1
13.72,0.54,FalconX,Balanced,Afternoon,S_1.5_1.8,"[-1, -1, 1, 0, -1, 1, 0]","[22, 10, 17, 14, 23, 24]",LZ3,1
9.51,0.83,FalconX,Balanced,Afternoon,S_7.8_3.5,"[0, 0, -1, 0, 1, 0, -1]","[17, 19, 17, 14, 19, 20, 21]",LZ1,1
10.27,1.51,SkyLift,Fast,Afternoon,W_5.1_3.5,"[1, 1, 1, 0, 0, -1]","[11, 14, 21, 12, 21, 22, 19, 20, 23]",LZ2,1
4.88,0.65,FalconX,Balanced,Afternoon,S_1.4_1.6,"[1, -1, 0, 1, -1]","[13, 12, 17, 19, 11]",LZ4,1
12.91,2.76,FalconX,Balanced,Evening,W_6.7_4.7,"[1, -1, 0, 1, -1, 1, 0, -1]","[18, 14, 23, 13, 11, 20, 21, 19, 10]",LZ4,0
7.82,1.91,FalconX,Balanced,Afternoon,E_6.3_2.5,"[0, -1, 1, 0, 0]","[17, 11, 20, 13, 14, 24, 13, 21]",LZ3,1
19.92,1.31,FalconX,Fast,Morning,N_6.2_1.3,"[-1, 0, 1, 1, 1, 0, -1, 1, -1]","[22, 19, 11, 11, 11, 21, 12, 21]",LZ4,1
10.12,3.88,FalconX,Balanced,Afternoon,S_7.5_3.4,"[0, 0, 0, -1, 0, 0, 1]","[11, 22, 13, 11, 21, 17]",LZ3,1
10.23,1.42,FalconX,Fast,Afternoon,W_1.8_3.8,"[0, -1, 0, 0, 1]","[17, 18, 12, 12, 24]",LZ1,1
11.75,3.59,FalconX,Balanced,Evening,W_7.0_4.8,"[0, 0, 1, -1, -1, 0]","[15, 24, 18, 14, 21, 23, 20]",LZ1,1
18.42,2.07,AeroX,Fast,Morning,N_8.9_0.4,"[-1, 1, -1, 0, 1]","[19, 11, 15, 24, 12, 18, 21, 23]",LZ4,1
16.22,2.8,FalconX,Fast,Morning,N_5.3_2.7,"[1, 1, 1, 0, 0, 0, 1, 1]","[23, 11, 24, 22, 13, 22]",LZ3,1
9.57,4.7,SkyLift,Balanced,Morning,N_4.9_2.5,"[-1, 0, -1, 1, -1, -1, 0, 0]","[12, 12, 23, 11, 13, 11, 12, 21]",LZ4,1
14.66,0.67,AeroX,Cautious,Afternoon,S_8.0_1.6,"[-1, -1, 0, -1, -1, 1, -1]","[20, 18, 23, 21, 21, 14, 19]",LZ3,1
12.14,2.75,FalconX,Balanced,Evening,E_1.5_3.8,"[0, 0, -1, -1, -1]","[22, 17, 22, 16, 21, 20, 11, 13]",LZ1,1
10.35,4.34,NanoFly,Cautious,Evening,E_3.4_1.0,"[0, 1, 1, -1, 0, 0, -1, 1]","[12, 16, 24, 17, 12, 24, 23, 11, 12]",LZ1,1
4.65,3.15,SkyLift,Fast,Afternoon,E_8.5_1.6,"[0, 0, 1, -1, 1, 1, -1, 0, 1]","[17, 23, 13, 24, 11, 23, 13, 12, 12]",LZ2,1
9.81,1.75,AeroX,Cautious,Morning,E_5.0_3.8,"[1, 0, 0, -1, 0, -1, -1, -1, 0]","[12, 16, 14, 21, 14, 20, 19, 22]",LZ3,1
5.67,2.29,SkyLift,Cautious,Morning,W_8.4_2.4,"[-1, -1, 1, 0, -1, 1, -1, 1]","[10, 12, 14, 18, 17, 24, 11]",LZ3,1
18.38,3.56,AeroX,Fast,Evening,S_2.5_0.7,"[1, 0, -1, 0, 0, 1, 1, -1]","[24, 12, 12, 14, 21]",LZ1,1
7.37,4.51,NanoFly,Cautious,Afternoon,E_3.9_4.5,"[-1, 0, 0, 1, 0, 1]","[19, 23, 14, 24, 24, 24, 17, 15, 12]",LZ1,1
19.09,0.68,SkyLift,Balanced,Morning,E_8.2_3.7,"[0, 1, -1, 1, 1, 1, 1, 0]","[21, 21, 21, 12, 14]",LZ2,0
11.13,0.82,SkyLift,Cautious,Afternoon,S_1.6_2.8,"[-1, -1, 0, 1, 0]","[13, 15, 10, 23, 12, 22, 19]",LZ1,1
13.0,1.96,AeroX,Fast,Evening,S_8.9_3.0,"[1, -1, -1, -1, -1, -1]","[16, 19, 12, 19, 12, 12]",LZ3,1
11.32,1.55,AeroX,Cautious,Afternoon,N_3.1_3.1,"[0, -1, 1, -1, -1]","[10, 12, 21, 21, 14, 16]",LZ2,1
3.46,1.69,NanoFly,Fast,Afternoon,N_9.7_2.5,"[-1, 0, 0, 1, -1, 1, -1]","[19, 17, 14, 22, 10, 18, 18]",LZ4,1
8.14,1.5,FalconX,Fast,Afternoon,E_8.3_3.7,"[-1, 1, 0, -1, 1]","[24, 22, 24, 12, 18, 24, 15]",LZ4,1
2.88,1.38,AeroX,Balanced,Afternoon,W_4.6_3.6,"[1, 1, 0, 0, 0, 1]","[21, 18, 24, 16, 18]",LZ4,1
12.84,1.09,AeroX,Fast,Morning,N_7.4_0.0,"[-1, -1, 1, 0, 1, -1, -1, -1, 0]","[12, 11, 23, 12, 18, 23, 12, 22]",LZ2,1
9.49,4.7,AeroX,Cautious,Evening,S_5.6_0.6,"[-1, -1, -1, 1, -1]","[12, 16, 17, 11, 14, 22, 10, 18, 11]",LZ2,1
15.78,1.15,NanoFly,Balanced,Morning,N_8.5_0.1,"[-1, 0, 1, -1, 0, -1, 1, 0, 0]","[19, 15, 22, 17, 15, 24]",LZ3,1
5.19,1.42,FalconX,Balanced,Morning,N_5.2_0.8,"[-1, 1, -1, 0, -1, -1, 1, 1]","[14, 20, 18, 11, 16, 14]",LZ2,1
4.13,1.61,FalconX,Cautious,Morning,S_9.9_0.4,"[1, 0, 1, 0, -1, -1, -1, -1, -1]","[24, 15, 12, 17, 13, 17]",LZ4,1
8.72,4.7,NanoFly,Cautious,Morning,E_1.3_1.0,"[-1, 0, 1, -1, -1, 1, 0]","[11, 11, 23, 14, 10, 15, 15, 24]",LZ2,1
18.61,3.9,FalconX,Balanced,Evening,N_6.8_2.7,"[-1, 1, 0, 1, 0, 1, 1, 1]","[13, 16, 13, 10, 24, 13, 10, 21]",LZ4,0
14.5,4.05,SkyLift,Fast,Evening,N_2.5_3.3,"[1, 1, 1, -1, 1, -1, 1, 0, 1]","[15, 22, 14, 20, 16, 14, 21, 13]",LZ3,1
8.96,0.97,NanoFly,Balanced,Morning,E_1.9_4.6,"[-1, -1, -1, 1, -1, 1, 0, -1, -1]","[12, 24, 16, 11, 14, 18, 10]",LZ1,1
10.83,4.26,AeroX,Balanced,Afternoon,N_4.1_3.7,"[1, 0, 1, 0, -1]","[15, 10, 16, 11, 20, 21]",LZ1,1
2.6,2.34,FalconX,Balanced,Afternoon,W_3.7_0.2,"[1, 0, 1, -1, 1, 0, 1, -1]","[24, 10, 14, 16, 15, 10, 22]",LZ3,1
19.71,1.68,SkyLift,Fast,Afternoon,E_0.5_2.3,"[1, 1, 1, 0, -1, 0, 1]","[18, 11, 15, 10, 23]",LZ3,0
13.66,3.09,NanoFly,Cautious,Afternoon,W_4.3_3.4,"[0, 1, 0, 1, -1]","[14, 12, 19, 20, 20]",LZ1,1
6.42,4.2,NanoFly,Cautious,Afternoon,S_9.5_1.6,"[0, 1, -1, 0, 0, 0, 0]","[14, 15, 13, 20, 18]",LZ4,1
12.13,4.0,AeroX,Cautious,Evening,W_4.7_1.8,"[0, 1, 0, 0, 1, -1, 0, -1, 1]","[15, 20, 10, 22, 17, 17, 12]",LZ2,1
3.08,4.5,AeroX,Fast,Afternoon,S_3.0_4.0,"[1, -1, -1, 0, 1, 1, 0, -1, -1]","[12, 18, 13, 15, 21, 24, 19]",LZ2,1
19.35,4.68,NanoFly,Fast,Evening,E_9.5_0.2,"[-1, -1, 1, -1, 0, 0, -1, -1, 0]","[16, 13, 24, 14, 20, 21]",LZ1,0
4.32,1.57,SkyLift,Cautious,Afternoon,S_5.1_2.7,"[0, 1, -1, 0, 1, 0]","[12, 15, 14, 13, 23, 14, 14, 13, 12]",LZ1,1
13.31,2.41,AeroX,Cautious,Afternoon,S_2.9_4.0,"[0, -1, 0, -1, 0, 1]","[17, 12, 23, 10, 23, 23]",LZ2,1
5.66,0.57,NanoFly,Cautious,Morning,S_7.8_4.0,"[-1, 1, -1, 1, 0]","[15, 11, 17, 11, 16, 24]",LZ4,1
14.63,4.46,NanoFly,Cautious,Morning,S_2.2_0.6,"[1, 0, 0, -1, 0, 1, -1, -1, -1]","[10, 10, 24, 15, 11]",LZ1,1
